Epoch time,Latitude,Longitude,Radiation (cps),Radiation Bi (cps),Radiation K (cps),Radiation Tl (cps)
1682752829.8474488,0,0,32.6,0.4,0.0,0.0
1682752837.9839377,0,0,33.8,1.2,0.6,0.0
1682752845.942322,0,0,35.2,0.8,0.2,0.0
1682752854.123424,0,0,39.6,2.0,0.2,0.0
1682752862.1012518,0,0,35.0,0.6,0.6,0.0
1682752870.1047983,0,0,34.4,0.8,0.4,0.0
1682752878.1491385,0,0,35.4,0.6,0.0,0.0
1682752886.395457,0,0,46.8,1.2,0.6,0.0
1682752894.525991,0,0,31.4,1.8,0.0,0.0
1682752902.488132,0,0,37.8,1.6,0.4,0.0
1682752910.8195553,0,0,33.8,1.2,0.0,0.0
1682752918.786467,0,0,36.2,0.8,0.2,0.0
1682752926.9246573,0,0,36.2,0.6,0.0,0.0
1682752935.1375396,0,0,32.8,0.4,0.6,0.0
1682752943.3122962,0,0,36.4,0.6,0.4,0.0
1682752951.3289902,0,0,36.8,0.8,0.4,0.0
1682752959.8040018,0,0,35.8,0.2,0.2,0.0
1682752967.8420854,0,0,35.8,1.6,0.6,0.0
1682752976.0338328,0,0,38.0,1.0,0.4,0.0
1682752984.1066506,0,0,34.6,0.6,0.0,0.0
1682752992.5180025,0,0,32.6,0.8,0.0,0.0
1682753000.7022219,0,0,42.2,1.0,0.2,0.2
1682753008.9209068,0,0,33.6,0.8,0.2,0.0
1682753017.3713622,0,0,33.6,1.0,0.0,0.0
1682753025.5954816,0,0,33.2,0.6,0.0,0.0
1682753033.7235212,0,0,32.4,0.2,0.0,0.0
1682753042.2178788,0,0,39.4,1.4,0.8,0.0
1682753050.3783803,0,0,33.0,0.6,0.4,0.2
1682753058.6780734,0,0,36.4,0.6,0.0,0.0
1682753067.086288,0,0,35.6,0.8,0.2,0.2
1682753075.4627287,0,0,38.6,1.2,0.6,0.0
