Epoch time,Latitude,Longitude,Radiation (cps),Radiation Bi (cps),Radiation K (cps),Radiation Tl (cps)
1682725281.3363597,0,0,15.4,0.2,0.0,0.0
1682725288.6886394,0,0,16.6,0.4,0.0,0.0
1682725296.2719636,0,0,14.6,0.0,0.0,0.2
1682725303.7454038,0,0,16.0,0.8,0.2,0.0
1682725311.1376593,0,0,17.6,1.4,0.0,0.0
1682725318.9367657,0,0,15.4,0.4,0.0,0.0
1682725326.4372995,0,0,16.8,0.8,0.0,0.0
1682725333.8563797,0,0,16.6,0.4,0.2,0.0
1682725341.4322126,0,0,15.0,0.4,0.0,0.0
1682725349.2457345,0,0,18.6,0.8,0.0,0.0
1682725356.7658243,0,0,14.0,0.6,0.0,0.0
1682725364.3180664,0,0,16.6,0.6,0.0,0.0
1682725371.8017433,0,0,17.6,1.2,0.4,0.0
1682725379.5774584,0,0,16.6,0.8,0.4,0.0
1682725387.2734933,0,0,14.6,0.8,0.2,0.0
1682725394.782168,0,0,20.6,0.6,0.2,0.0
1682725402.4316463,0,0,14.0,0.6,0.2,0.0
1682725410.3710713,0,0,18.4,0.4,0.2,0.2
1682725417.9694223,0,0,16.6,0.4,0.0,0.0
1682725425.6200082,0,0,16.4,0.8,0.2,0.0
1682725433.3588867,0,0,19.4,0.0,0.2,0.0
1682725441.0975034,0,0,17.4,0.0,0.0,0.0
1682725448.7562158,0,0,16.2,0.6,0.0,0.0
1682725456.4232805,0,0,17.0,0.4,0.2,0.0
1682725464.6483305,0,0,13.4,0.0,0.0,0.0
1682725472.2982564,0,0,14.4,0.4,0.2,0.0
1682725480.025874,0,0,13.8,0.6,0.4,0.0
1682725487.8165243,0,0,17.0,1.0,0.2,0.0
1682725495.6674266,0,0,17.6,0.4,0.0,0.0
1682725503.5248783,0,0,12.0,0.4,0.0,0.0
1682725511.1939807,0,0,17.8,0.6,0.0,0.0
1682725518.9701135,0,0,15.2,0.2,0.0,0.0
1682725526.9411144,0,0,17.6,0.8,0.0,0.2
1682725534.7502837,0,0,16.8,0.2,0.0,0.0
1682725542.5874414,0,0,13.8,0.6,0.2,0.0
