,time,temp,gas,humidity,pressure,altitude,PM 1.0,PM 2.5,PM10
179,1676680004.096845,27.212421875,268340,7.275822595987954,1006.4746746648002,56.56254109723357,0,1,1
180,1676680005.287655,27.2094921875,269648,7.261622278696639,1006.4769817416667,56.54322849299329,0,1,1
181,1676680006.4790285,27.2180859375,268993,7.2053267951638915,1006.4732810336501,56.574207239487144,0,1,1
182,1676680007.6698654,27.2344921875,269648,7.19159582010076,1006.4699145111408,56.60238858840613,0,1,1
183,1676680008.8608487,27.258125,271413,7.178036671855819,1006.4712347611818,56.59133669209745,0,1,1
184,1676680010.0523503,27.2719921875,273201,7.150130250419099,1006.4743481737014,56.565274166141975,0,1,1
185,1676680011.2437193,27.2903515625,272081,7.108224146006792,1006.4741573008073,56.5668719704399,0,1,1
186,1676680012.4344463,27.3200390625,270307,7.0760000866120105,1006.4711721499247,56.59186081461138,0,1,1
187,1676680013.6250875,27.353046875,271413,7.04385853778035,1006.470048684318,56.601265415745154,0,1,1
188,1676680014.8158028,27.3817578125,270087,7.0163219855630405,1006.4672347587854,56.62482100037126,0,1,1
189,1676680016.006919,27.410859375,270970,6.974701094596092,1006.4615129869654,56.67271855184881,0,1,1
190,1676680017.1984272,27.4395703125,272976,6.961267734162949,1006.4640008753792,56.65189215014405,0,1,1
191,1676680018.3895986,27.4696484375,274330,6.938469859675625,1006.4740208508749,56.56801419819585,0,1,1
192,1676680019.5810044,27.4969921875,275240,6.915610809634549,1006.4795869623615,56.52142016161724,0,1,1
193,1676680020.772036,27.5270703125,272528,6.883424115056075,1006.4648179172066,56.64505260758374,0,1,1
194,1676680021.962868,27.55265625,275012,6.841751988291154,1006.4622052900334,56.66692319859745,0,1,1
195,1676680023.1542249,27.5762890625,272528,6.8188187890704635,1006.4617218148276,56.670970428052996,0,1,1
196,1676680024.3465405,27.5981640625,272081,6.777080314073713,1006.4672270212442,56.62488577198832,0,1,1
197,1676680025.537278,27.6212109375,274330,6.740070666130514,1006.4640148286729,56.65177534562412,0,1,1
198,1676680026.7281134,27.6434765625,275240,6.693676153062135,1006.4648402089937,56.644866000769944,0,1,1
199,1676680027.9188857,27.6485546875,275012,6.6703508859305485,1006.4624810573706,56.66461471754945,0,1,1
200,1676680029.1094403,27.6450390625,277079,6.642155109216037,1006.4567598228666,56.71250795424883,0,1,1
201,1676680030.3006773,27.6372265625,278708,6.590455818406718,1006.4599805702965,56.68554660979473,0,1,1
202,1676680031.4913955,27.6223828125,274330,6.5526757562775435,1006.4570696350804,56.709914468179534,0,1,1
203,1676680032.68235,27.601484375,272752,6.5288203209588165,1006.4655491269921,56.63893157783696,0,1,1
204,1676680033.8729687,27.574140625,276387,6.5095125686447615,1006.4599955369772,56.6854213216986,0,1,1
205,1676680035.06447,27.5471875,276617,6.52296420316851,1006.4550748295983,56.726613305427975,0,1,1
206,1676680036.2556095,27.51125,277543,6.550257618568707,1006.4496895638789,56.77169436398668,0,1,1
207,1676680037.446874,27.4721875,279648,6.586845583688591,1006.451602969035,56.75567687202896,0,1,1
